chr	start	end	gene	strand	exon	transcript_ID
chr8	93029454	93029591	RUNX1T1	-	2	ENST00000615601.4
chr8	93074774	93074780	RUNX1T1	-	1	ENST00000615601.4
chr8	92972470	92972745	RUNX1T1	-	11	ENST00000436581.6
chr8	92982886	92983076	RUNX1T1	-	10	ENST00000436581.6
chr8	92988133	92988201	RUNX1T1	-	9	ENST00000436581.6
chr8	92998352	92998553	RUNX1T1	-	8	ENST00000436581.6
chr8	92999115	92999200	RUNX1T1	-	7	ENST00000436581.6
chr8	93003867	93004117	RUNX1T1	-	6	ENST00000436581.6
chr8	93017344	93017525	RUNX1T1	-	5	ENST00000436581.6
chr8	93023230	93023319	RUNX1T1	-	4	ENST00000436581.6
chr8	93026807	93027048	RUNX1T1	-	3	ENST00000436581.6
chr8	93029454	93029591	RUNX1T1	-	2	ENST00000436581.6
chr8	93074774	93074780	RUNX1T1	-	1	ENST00000436581.6
chr8	92972470	92972745	RUNX1T1	-	11	ENST00000521733.5
chr8	92982886	92983076	RUNX1T1	-	10	ENST00000521733.5
chr8	92988133	92988201	RUNX1T1	-	9	ENST00000521733.5
chr8	92998352	92998553	RUNX1T1	-	8	ENST00000521733.5
chr8	92999115	92999200	RUNX1T1	-	7	ENST00000521733.5
chr8	93003867	93004117	RUNX1T1	-	6	ENST00000521733.5
chr8	93017344	93017525	RUNX1T1	-	5	ENST00000521733.5
chr8	93023230	93023319	RUNX1T1	-	4	ENST00000521733.5
chr8	93026807	93027048	RUNX1T1	-	3	ENST00000521733.5
chr8	93029454	93029591	RUNX1T1	-	2	ENST00000521733.5
chr8	93074774	93074780	RUNX1T1	-	1	ENST00000521733.5
chr8	92972470	92972745	RUNX1T1	-	12	NM_001198629
chr8	92982886	92983076	RUNX1T1	-	11	NM_001198629
chr8	92988133	92988201	RUNX1T1	-	10	NM_001198629
chr8	92998352	92998553	RUNX1T1	-	9	NM_001198629
chr8	92999115	92999200	RUNX1T1	-	8	NM_001198629
chr8	93003867	93004117	RUNX1T1	-	7	NM_001198629
chr8	93017344	93017525	RUNX1T1	-	6	NM_001198629
chr8	93023230	93023319	RUNX1T1	-	5	NM_001198629
chr8	93026807	93027048	RUNX1T1	-	4	NM_001198629
chr8	93029454	93029591	RUNX1T1	-	3	NM_001198629
chr8	93088193	93088280	RUNX1T1	-	2	NM_001198629
chr8	92972470	92972745	RUNX1T1	-	13	NM_001198630
chr8	92982886	92983076	RUNX1T1	-	12	NM_001198630
chr8	92988133	92988201	RUNX1T1	-	11	NM_001198630
chr8	92998352	92998553	RUNX1T1	-	10	NM_001198630
chr8	92999115	92999200	RUNX1T1	-	9	NM_001198630
chr8	93003867	93004117	RUNX1T1	-	8	NM_001198630
chr8	93017344	93017525	RUNX1T1	-	7	NM_001198630
chr8	93023230	93023319	RUNX1T1	-	6	NM_001198630
chr8	93026807	93027048	RUNX1T1	-	5	NM_001198630
chr8	93029454	93029591	RUNX1T1	-	4	NM_001198630
chr8	93088193	93088280	RUNX1T1	-	3	NM_001198630
chr8	92972470	92972745	RUNX1T1	-	12	NM_001198632
chr8	92982886	92983076	RUNX1T1	-	11	NM_001198632
chr8	92988133	92988201	RUNX1T1	-	10	NM_001198632
chr8	92998352	92998553	RUNX1T1	-	9	NM_001198632
chr8	92999115	92999200	RUNX1T1	-	8	NM_001198632
chr8	93003867	93004117	RUNX1T1	-	7	NM_001198632
chr8	93017344	93017525	RUNX1T1	-	6	NM_001198632
chr8	93023230	93023319	RUNX1T1	-	5	NM_001198632
chr8	93026807	93027048	RUNX1T1	-	4	NM_001198632
chr8	93029454	93029591	RUNX1T1	-	3	NM_001198632
chr8	93074774	93074780	RUNX1T1	-	2	NM_001198632
chr8	92972470	92972745	RUNX1T1	-	11	NM_175635
chr8	92982886	92983076	RUNX1T1	-	10	NM_175635
chr8	92988133	92988201	RUNX1T1	-	9	NM_175635
chr8	92998352	92998553	RUNX1T1	-	8	NM_175635
chr8	92999115	92999200	RUNX1T1	-	7	NM_175635
chr8	93003867	93004117	RUNX1T1	-	6	NM_175635
chr8	93017344	93017525	RUNX1T1	-	5	NM_175635
chr8	93023230	93023319	RUNX1T1	-	4	NM_175635
chr8	93026807	93027048	RUNX1T1	-	3	NM_175635
chr8	93029454	93029568	RUNX1T1	-	2	NM_175635
chr8	92972470	92972745	RUNX1T1	-	15	NM_001198625
chr8	92982886	92983076	RUNX1T1	-	14	NM_001198625
chr8	92988133	92988201	RUNX1T1	-	13	NM_001198625
chr8	92998352	92998553	RUNX1T1	-	12	NM_001198625
chr8	92999115	92999200	RUNX1T1	-	11	NM_001198625
chr8	93003867	93004117	RUNX1T1	-	10	NM_001198625
chr8	93017344	93017525	RUNX1T1	-	9	NM_001198625
chr8	93023230	93023319	RUNX1T1	-	8	NM_001198625
chr8	93026807	93027048	RUNX1T1	-	7	NM_001198625
chr8	93029454	93029591	RUNX1T1	-	6	NM_001198625
chr8	93074774	93074780	RUNX1T1	-	5	NM_001198625
chr8	92972470	92972745	RUNX1T1	-	13	NM_001198626
chr8	92982886	92983076	RUNX1T1	-	12	NM_001198626
chr8	92988133	92988201	RUNX1T1	-	11	NM_001198626
chr8	92998352	92998553	RUNX1T1	-	10	NM_001198626
chr8	92999115	92999200	RUNX1T1	-	9	NM_001198626
chr8	93003867	93004117	RUNX1T1	-	8	NM_001198626
chr8	93017344	93017525	RUNX1T1	-	7	NM_001198626
chr8	93023230	93023319	RUNX1T1	-	6	NM_001198626
chr8	93026807	93027048	RUNX1T1	-	5	NM_001198626
chr8	93029454	93029591	RUNX1T1	-	4	NM_001198626
chr8	93088193	93088280	RUNX1T1	-	3	NM_001198626
chr8	92972470	92972745	RUNX1T1	-	14	NM_001198627
chr8	92982886	92983076	RUNX1T1	-	13	NM_001198627
chr8	92988133	92988201	RUNX1T1	-	12	NM_001198627
chr8	92998352	92998553	RUNX1T1	-	11	NM_001198627
chr8	92999115	92999200	RUNX1T1	-	10	NM_001198627
chr8	93003867	93004117	RUNX1T1	-	9	NM_001198627
chr8	93017344	93017525	RUNX1T1	-	8	NM_001198627
chr8	93023230	93023319	RUNX1T1	-	7	NM_001198627
chr8	93026807	93027048	RUNX1T1	-	6	NM_001198627
chr8	93029454	93029591	RUNX1T1	-	5	NM_001198627
chr8	93088193	93088280	RUNX1T1	-	4	NM_001198627
chr8	92972470	92972745	RUNX1T1	-	12	NM_001198631
chr8	92982886	92983076	RUNX1T1	-	11	NM_001198631
chr8	92988133	92988201	RUNX1T1	-	10	NM_001198631
chr8	92998352	92998553	RUNX1T1	-	9	NM_001198631
chr8	92999115	92999200	RUNX1T1	-	8	NM_001198631
chr8	93003867	93004117	RUNX1T1	-	7	NM_001198631
chr8	93017344	93017525	RUNX1T1	-	6	NM_001198631
chr8	93023230	93023319	RUNX1T1	-	5	NM_001198631
chr8	93026807	93027048	RUNX1T1	-	4	NM_001198631
chr8	93029454	93029591	RUNX1T1	-	3	NM_001198631
chr8	93088193	93088280	RUNX1T1	-	2	NM_001198631
chr8	92972470	92972745	RUNX1T1	-	11	NM_001198634
chr8	92982886	92983076	RUNX1T1	-	10	NM_001198634
chr8	92988133	92988201	RUNX1T1	-	9	NM_001198634
chr8	92998352	92998553	RUNX1T1	-	8	NM_001198634
chr8	92999115	92999200	RUNX1T1	-	7	NM_001198634
chr8	93003867	93004117	RUNX1T1	-	6	NM_001198634
chr8	93017344	93017525	RUNX1T1	-	5	NM_001198634
chr8	93023230	93023319	RUNX1T1	-	4	NM_001198634
chr8	93026807	93027048	RUNX1T1	-	3	NM_001198634
chr8	93029454	93029591	RUNX1T1	-	2	NM_001198634
chr8	93107575	93107695	RUNX1T1	-	1	NM_001198634
chr8	92972470	92972745	RUNX1T1	-	12	NM_001198679
chr8	92982886	92983076	RUNX1T1	-	11	NM_001198679
chr8	92988133	92988201	RUNX1T1	-	10	NM_001198679
chr8	92998352	92998553	RUNX1T1	-	9	NM_001198679
chr8	92999115	92999200	RUNX1T1	-	8	NM_001198679
chr8	93003867	93004117	RUNX1T1	-	7	NM_001198679
chr8	93017344	93017525	RUNX1T1	-	6	NM_001198679
chr8	93023230	93023319	RUNX1T1	-	5	NM_001198679
chr8	93026807	93027048	RUNX1T1	-	4	NM_001198679
chr8	93029454	93029591	RUNX1T1	-	3	NM_001198679
chr8	93107256	93107399	RUNX1T1	-	2	NM_001198679
chr8	93107575	93107695	RUNX1T1	-	1	NM_001198679
chr8	92972470	92972745	RUNX1T1	-	12	NM_001198628
chr8	92982886	92983076	RUNX1T1	-	11	NM_001198628
chr8	92988133	92988201	RUNX1T1	-	10	NM_001198628
chr8	92998352	92998553	RUNX1T1	-	9	NM_001198628
chr8	92999115	92999200	RUNX1T1	-	8	NM_001198628
chr8	93003867	93004117	RUNX1T1	-	7	NM_001198628
chr8	93017344	93017525	RUNX1T1	-	6	NM_001198628
chr8	93023230	93023319	RUNX1T1	-	5	NM_001198628
chr8	93026807	93027048	RUNX1T1	-	4	NM_001198628
chr8	93029454	93029591	RUNX1T1	-	3	NM_001198628
chr8	93088193	93088280	RUNX1T1	-	2	NM_001198628
chr8	92972470	92972745	RUNX1T1	-	11	NM_001198633
chr8	92982886	92983076	RUNX1T1	-	10	NM_001198633
chr8	92988133	92988201	RUNX1T1	-	9	NM_001198633
chr8	92998352	92998553	RUNX1T1	-	8	NM_001198633
chr8	92999115	92999200	RUNX1T1	-	7	NM_001198633
chr8	93003867	93004117	RUNX1T1	-	6	NM_001198633
chr8	93017344	93017525	RUNX1T1	-	5	NM_001198633
chr8	93023230	93023319	RUNX1T1	-	4	NM_001198633
chr8	93026807	93027048	RUNX1T1	-	3	NM_001198633
chr8	93029454	93029591	RUNX1T1	-	2	NM_001198633
chr8	93115085	93115112	RUNX1T1	-	1	NM_001198633
chr8	92972470	92972745	RUNX1T1	-	12	NM_175634
chr8	92982886	92983076	RUNX1T1	-	11	NM_175634
chr8	92988133	92988201	RUNX1T1	-	10	NM_175634
chr8	92998352	92998553	RUNX1T1	-	9	NM_175634
chr8	92999115	92999200	RUNX1T1	-	8	NM_175634
chr8	93003867	93004117	RUNX1T1	-	7	NM_175634
chr8	93017344	93017525	RUNX1T1	-	6	NM_175634
chr8	93023230	93023319	RUNX1T1	-	5	NM_175634
chr8	93026807	93027048	RUNX1T1	-	4	NM_175634
chr8	93029454	93029591	RUNX1T1	-	3	NM_175634
chr8	93088193	93088280	RUNX1T1	-	2	NM_175634
chr8	104153126	104153285	BAALC	+	1	NM_001024372
chr8	104240217	104240221	BAALC	+	2	NM_001024372
chr8	104153126	104153285	BAALC	+	1	NM_024812
chr8	104225147	104225313	BAALC	+	2	NM_024812
chr8	104240217	104240327	BAALC	+	3	NM_024812
chr8	128748840	128748869	MYC	+	1	NM_001354870
chr8	128750497	128751265	MYC	+	2	NM_001354870
chr8	128752642	128753204	MYC	+	3	NM_001354870
chr8	128748840	128748869	MYC	+	1	NM_002467
chr8	128750494	128751265	MYC	+	2	NM_002467
chr8	128752642	128753204	MYC	+	3	NM_002467
chr8	144511515	144512576	MAFA	-	1	NM_201589
chr9	5021988	5022213	JAK2	+	2	NM_001322195
chr9	5029783	5029906	JAK2	+	3	NM_001322195
chr9	5044403	5044520	JAK2	+	4	NM_001322195
chr9	5050686	5050831	JAK2	+	5	NM_001322195
chr9	5054563	5054884	JAK2	+	6	NM_001322195
chr9	5055669	5055788	JAK2	+	7	NM_001322195
chr9	5064883	5065040	JAK2	+	8	NM_001322195
chr9	5066678	5066789	JAK2	+	9	NM_001322195
chr9	5069022	5069208	JAK2	+	10	NM_001322195
chr9	5069925	5070052	JAK2	+	11	NM_001322195
chr9	5072492	5072626	JAK2	+	12	NM_001322195
chr9	5073698	5073785	JAK2	+	13	NM_001322195
chr9	5077453	5077580	JAK2	+	14	NM_001322195
chr9	5078306	5078444	JAK2	+	15	NM_001322195
chr9	5080229	5080380	JAK2	+	16	NM_001322195
chr9	5080533	5080683	JAK2	+	17	NM_001322195
chr9	5081725	5081861	JAK2	+	18	NM_001322195
chr9	5089674	5089863	JAK2	+	19	NM_001322195
chr9	5090446	5090570	JAK2	+	20	NM_001322195
chr9	5090739	5090911	JAK2	+	21	NM_001322195
chr9	5123004	5123121	JAK2	+	22	NM_001322195
chr9	5126333	5126446	JAK2	+	23	NM_001322195
chr9	5126684	5126791	JAK2	+	24	NM_001322195
chr9	5021988	5022213	JAK2	+	3	NM_001322194
chr9	5029783	5029906	JAK2	+	4	NM_001322194
chr9	5044403	5044520	JAK2	+	5	NM_001322194
chr9	5050686	5050831	JAK2	+	6	NM_001322194
chr9	5054563	5054884	JAK2	+	7	NM_001322194
chr9	5055669	5055788	JAK2	+	8	NM_001322194
chr9	5064883	5065040	JAK2	+	9	NM_001322194
chr9	5066678	5066789	JAK2	+	10	NM_001322194
chr9	5069022	5069208	JAK2	+	11	NM_001322194
chr9	5069925	5070052	JAK2	+	12	NM_001322194
chr9	5072492	5072626	JAK2	+	13	NM_001322194
chr9	5073698	5073785	JAK2	+	14	NM_001322194
chr9	5077453	5077580	JAK2	+	15	NM_001322194
chr9	5078306	5078444	JAK2	+	16	NM_001322194
chr9	5080229	5080380	JAK2	+	17	NM_001322194
chr9	5080533	5080683	JAK2	+	18	NM_001322194
chr9	5081725	5081861	JAK2	+	19	NM_001322194
chr9	5089674	5089863	JAK2	+	20	NM_001322194
chr9	5090446	5090570	JAK2	+	21	NM_001322194
chr9	5090739	5090911	JAK2	+	22	NM_001322194
chr9	5123004	5123121	JAK2	+	23	NM_001322194
chr9	5126333	5126446	JAK2	+	24	NM_001322194
chr9	5126684	5126791	JAK2	+	25	NM_001322194
chr9	5021988	5022213	JAK2	+	2	NM_001322196
chr9	5029783	5029906	JAK2	+	3	NM_001322196
chr9	5044403	5044520	JAK2	+	4	NM_001322196
chr9	5050686	5050831	JAK2	+	5	NM_001322196
chr9	5054563	5054884	JAK2	+	6	NM_001322196
chr9	5055669	5055788	JAK2	+	7	NM_001322196
chr9	5064883	5065040	JAK2	+	8	NM_001322196
chr9	5066678	5066789	JAK2	+	9	NM_001322196
chr9	5069022	5069208	JAK2	+	10	NM_001322196
chr9	5069925	5070052	JAK2	+	11	NM_001322196
chr9	5072492	5072626	JAK2	+	12	NM_001322196
chr9	5073698	5073785	JAK2	+	13	NM_001322196
chr9	5077453	5077580	JAK2	+	14	NM_001322196
chr9	5078306	5078444	JAK2	+	15	NM_001322196
chr9	5080229	5080380	JAK2	+	16	NM_001322196
chr9	5080533	5080683	JAK2	+	17	NM_001322196
chr9	5081725	5081861	JAK2	+	18	NM_001322196
chr9	5089674	5089863	JAK2	+	19	NM_001322196
chr9	5090446	5090570	JAK2	+	20	NM_001322196
chr9	5090739	5090911	JAK2	+	21	NM_001322196
chr9	5123004	5123121	JAK2	+	22	NM_001322196
chr9	5126333	5126446	JAK2	+	23	NM_001322196
chr9	5126684	5126791	JAK2	+	24	NM_001322196
chr9	5066679	5066789	JAK2	+	10	NM_001322198
chr9	5069022	5069208	JAK2	+	11	NM_001322198
chr9	5069925	5070052	JAK2	+	12	NM_001322198
chr9	5072492	5072626	JAK2	+	13	NM_001322198
chr9	5073698	5073785	JAK2	+	14	NM_001322198
chr9	5077453	5077580	JAK2	+	15	NM_001322198
chr9	5078306	5078444	JAK2	+	16	NM_001322198
chr9	5080229	5080380	JAK2	+	17	NM_001322198
chr9	5080533	5080683	JAK2	+	18	NM_001322198
chr9	5081725	5081861	JAK2	+	19	NM_001322198
chr9	5089674	5089863	JAK2	+	20	NM_001322198
chr9	5090446	5090570	JAK2	+	21	NM_001322198
chr9	5090739	5090911	JAK2	+	22	NM_001322198
chr9	5123004	5123121	JAK2	+	23	NM_001322198
chr9	5126333	5126446	JAK2	+	24	NM_001322198
chr9	5126684	5126791	JAK2	+	25	NM_001322198
chr9	5066679	5066789	JAK2	+	10	NM_001322199
chr9	5069022	5069208	JAK2	+	11	NM_001322199
chr9	5069925	5070052	JAK2	+	12	NM_001322199
chr9	5072492	5072626	JAK2	+	13	NM_001322199
chr9	5073698	5073785	JAK2	+	14	NM_001322199
chr9	5077453	5077580	JAK2	+	15	NM_001322199
chr9	5078306	5078444	JAK2	+	16	NM_001322199
chr9	5080229	5080380	JAK2	+	17	NM_001322199
chr9	5080533	5080683	JAK2	+	18	NM_001322199
chr9	5081725	5081861	JAK2	+	19	NM_001322199
chr9	5089674	5089863	JAK2	+	20	NM_001322199
chr9	5090446	5090570	JAK2	+	21	NM_001322199
chr9	5090739	5090911	JAK2	+	22	NM_001322199
chr9	5123004	5123121	JAK2	+	23	NM_001322199
chr9	5126333	5126446	JAK2	+	24	NM_001322199
chr9	5126684	5126791	JAK2	+	25	NM_001322199
chr9	5044500	5044520	JAK2	+	2	NM_001322204
chr9	5050686	5050831	JAK2	+	3	NM_001322204
chr9	5054563	5054884	JAK2	+	4	NM_001322204
chr9	5055669	5055788	JAK2	+	5	NM_001322204
chr9	5064883	5065040	JAK2	+	6	NM_001322204
chr9	5066678	5066789	JAK2	+	7	NM_001322204
chr9	5069022	5069208	JAK2	+	8	NM_001322204
chr9	5069925	5070052	JAK2	+	9	NM_001322204
chr9	5072492	5072626	JAK2	+	10	NM_001322204
chr9	5073698	5073785	JAK2	+	11	NM_001322204
chr9	5077453	5077580	JAK2	+	12	NM_001322204
chr9	5078306	5078444	JAK2	+	13	NM_001322204
chr9	5080229	5080380	JAK2	+	14	NM_001322204
chr9	5080533	5080683	JAK2	+	15	NM_001322204
chr9	5081725	5081861	JAK2	+	16	NM_001322204
chr9	5089674	5089863	JAK2	+	17	NM_001322204
chr9	5090446	5090570	JAK2	+	18	NM_001322204
chr9	5090739	5090911	JAK2	+	19	NM_001322204
chr9	5123004	5123121	JAK2	+	20	NM_001322204
chr9	5126333	5126446	JAK2	+	21	NM_001322204
chr9	5126684	5126791	JAK2	+	22	NM_001322204
chr9	5021988	5022213	JAK2	+	3	NM_004972
chr9	5029783	5029906	JAK2	+	4	NM_004972
chr9	5044403	5044520	JAK2	+	5	NM_004972
chr9	5050686	5050831	JAK2	+	6	NM_004972
chr9	5054563	5054884	JAK2	+	7	NM_004972
chr9	5055669	5055788	JAK2	+	8	NM_004972
chr9	5064883	5065040	JAK2	+	9	NM_004972
chr9	5066678	5066789	JAK2	+	10	NM_004972
chr9	5069022	5069208	JAK2	+	11	NM_004972
chr9	5069925	5070052	JAK2	+	12	NM_004972
chr9	5072492	5072626	JAK2	+	13	NM_004972
chr9	5073698	5073785	JAK2	+	14	NM_004972
chr9	5077453	5077580	JAK2	+	15	NM_004972
chr9	5078306	5078444	JAK2	+	16	NM_004972
chr9	5080229	5080380	JAK2	+	17	NM_004972
chr9	5080533	5080683	JAK2	+	18	NM_004972
chr9	5081725	5081861	JAK2	+	19	NM_004972
chr9	5089674	5089863	JAK2	+	20	NM_004972
chr9	5090446	5090570	JAK2	+	21	NM_004972
chr9	5090739	5090911	JAK2	+	22	NM_004972
chr9	5123004	5123121	JAK2	+	23	NM_004972
chr9	5126333	5126446	JAK2	+	24	NM_004972
chr9	5126684	5126791	JAK2	+	25	NM_004972
chr9	20346441	20346572	MLLT3	-	11	NM_001286691
chr9	20353523	20353594	MLLT3	-	10	NM_001286691
chr9	20354806	20354877	MLLT3	-	9	NM_001286691
chr9	20360740	20360839	MLLT3	-	8	NM_001286691
chr9	20363474	20363603	MLLT3	-	7	NM_001286691
chr9	20365667	20365742	MLLT3	-	6	NM_001286691
chr9	20413719	20414423	MLLT3	-	5	NM_001286691
chr9	20448121	20448264	MLLT3	-	4	NM_001286691
chr9	20456702	20456784	MLLT3	-	3	NM_001286691
chr9	20620653	20620833	MLLT3	-	2	NM_001286691
chr9	20621772	20621774	MLLT3	-	1	NM_001286691
chr9	20346441	20346572	MLLT3	-	11	NM_004529
chr9	20353523	20353594	MLLT3	-	10	NM_004529
chr9	20354806	20354877	MLLT3	-	9	NM_004529
chr9	20360740	20360839	MLLT3	-	8	NM_004529
chr9	20363474	20363603	MLLT3	-	7	NM_004529
chr9	20365667	20365742	MLLT3	-	6	NM_004529
chr9	20413719	20414423	MLLT3	-	5	NM_004529
chr9	20448121	20448264	MLLT3	-	4	NM_004529
chr9	20456702	20456784	MLLT3	-	3	NM_004529
chr9	20620653	20620833	MLLT3	-	2	NM_004529
chr9	20622244	20622255	MLLT3	-	1	NM_004529
chr9	36840557	36840633	PAX5	-	8	NM_001280555
chr9	36846840	36846926	PAX5	-	7	NM_001280555
chr9	36923352	36923481	PAX5	-	6	NM_001280555
chr9	36966546	36966721	PAX5	-	5	NM_001280555
chr9	37002645	37002773	PAX5	-	4	NM_001280555
chr9	37006470	37006534	PAX5	-	3	NM_001280555
chr9	37020633	37020798	PAX5	-	2	NM_001280555
chr9	37033983	37034028	PAX5	-	1	NM_001280555
chr9	36840557	36840633	PAX5	-	9	NM_001280554
chr9	36846840	36846926	PAX5	-	8	NM_001280554
chr9	36882001	36882102	PAX5	-	7	NM_001280554
chr9	36923352	36923481	PAX5	-	6	NM_001280554
chr9	36966546	36966721	PAX5	-	5	NM_001280554
chr9	37006470	37006534	PAX5	-	4	NM_001280554
chr9	37014994	37015191	PAX5	-	3	NM_001280554
chr9	37020633	37020798	PAX5	-	2	NM_001280554
chr9	37033983	37034028	PAX5	-	1	NM_001280554
chr9	36840557	36840633	PAX5	-	8	NM_001280553
chr9	36882001	36882102	PAX5	-	7	NM_001280553
chr9	36923352	36923481	PAX5	-	6	NM_001280553
chr9	36966546	36966721	PAX5	-	5	NM_001280553
chr9	37006470	37006534	PAX5	-	4	NM_001280553
chr9	37014994	37015191	PAX5	-	3	NM_001280553
chr9	37020633	37020798	PAX5	-	2	NM_001280553
chr9	37033983	37034028	PAX5	-	1	NM_001280553
chr9	36840557	36840633	PAX5	-	7	NM_001280551
chr9	36923352	36923481	PAX5	-	6	NM_001280551
chr9	36966546	36966721	PAX5	-	5	NM_001280551
chr9	37002645	37002773	PAX5	-	4	NM_001280551
chr9	37006470	37006534	PAX5	-	3	NM_001280551
chr9	37014994	37015079	PAX5	-	2	NM_001280551
chr9	36840557	36840633	PAX5	-	8	NM_001280552
chr9	36923352	36923481	PAX5	-	7	NM_001280552
chr9	36966546	36966721	PAX5	-	6	NM_001280552
chr9	37002645	37002773	PAX5	-	5	NM_001280552
chr9	37006470	37006534	PAX5	-	4	NM_001280552
chr9	37014994	37015191	PAX5	-	3	NM_001280552
chr9	37020633	37020798	PAX5	-	2	NM_001280552
chr9	37033983	37034028	PAX5	-	1	NM_001280552
chr9	36840526	36840633	PAX5	-	7	NM_001280550
chr9	36966546	36966721	PAX5	-	6	NM_001280550
chr9	37002645	37002773	PAX5	-	5	NM_001280550
chr9	37006470	37006534	PAX5	-	4	NM_001280550
chr9	37014994	37015191	PAX5	-	3	NM_001280550
chr9	37020633	37020798	PAX5	-	2	NM_001280550
chr9	37033983	37034028	PAX5	-	1	NM_001280550
chr9	36840557	36840633	PAX5	-	9	NM_001280556
chr9	36846840	36846926	PAX5	-	8	NM_001280556
chr9	36882001	36882102	PAX5	-	7	NM_001280556
chr9	36923352	36923481	PAX5	-	6	NM_001280556
chr9	36966546	36966721	PAX5	-	5	NM_001280556
chr9	37002645	37002773	PAX5	-	4	NM_001280556
chr9	37006470	37006534	PAX5	-	3	NM_001280556
chr9	37014994	37015079	PAX5	-	2	NM_001280556
chr9	36840557	36840633	PAX5	-	10	NM_016734
chr9	36846840	36846926	PAX5	-	9	NM_016734
chr9	36882001	36882102	PAX5	-	8	NM_016734
chr9	36923352	36923481	PAX5	-	7	NM_016734
chr9	36966546	36966721	PAX5	-	6	NM_016734
chr9	37002645	37002773	PAX5	-	5	NM_016734
chr9	37006470	37006534	PAX5	-	4	NM_016734
chr9	37014994	37015191	PAX5	-	3	NM_016734
chr9	37020633	37020798	PAX5	-	2	NM_016734
chr9	37033983	37034028	PAX5	-	1	NM_016734
chr9	36840557	36840633	PAX5	-	9	NM_001280547
chr9	36846840	36846926	PAX5	-	8	NM_001280547
chr9	36923352	36923481	PAX5	-	7	NM_001280547
chr9	36966546	36966721	PAX5	-	6	NM_001280547
chr9	37002645	37002773	PAX5	-	5	NM_001280547
chr9	37006470	37006534	PAX5	-	4	NM_001280547
chr9	37014994	37015191	PAX5	-	3	NM_001280547
chr9	37020633	37020798	PAX5	-	2	NM_001280547
chr9	37033983	37034028	PAX5	-	1	NM_001280547
chr9	36840557	36840633	PAX5	-	9	NM_001280548
chr9	36882001	36882102	PAX5	-	8	NM_001280548
chr9	36923352	36923481	PAX5	-	7	NM_001280548
chr9	36966546	36966721	PAX5	-	6	NM_001280548
chr9	37002645	37002773	PAX5	-	5	NM_001280548
chr9	37006470	37006534	PAX5	-	4	NM_001280548
chr9	37014994	37015191	PAX5	-	3	NM_001280548
chr9	37020633	37020798	PAX5	-	2	NM_001280548
chr9	37033983	37034028	PAX5	-	1	NM_001280548
chr9	36840526	36840633	PAX5	-	8	NM_001280549
chr9	36846840	36846926	PAX5	-	7	NM_001280549
chr9	36966546	36966721	PAX5	-	6	NM_001280549
chr9	37002645	37002773	PAX5	-	5	NM_001280549
chr9	37006470	37006534	PAX5	-	4	NM_001280549
chr9	37014994	37015191	PAX5	-	3	NM_001280549
chr9	37020633	37020798	PAX5	-	2	NM_001280549
chr9	37033983	37034028	PAX5	-	1	NM_001280549
chr9	130713946	130714455	ABL1	+	1	ENST00000372348.6
chr9	130854064	130854237	ABL1	+	2	ENST00000372348.6
chr9	130854801	130855096	ABL1	+	3	ENST00000372348.6
chr9	130862763	130863035	ABL1	+	4	ENST00000372348.6
chr9	130872129	130872213	ABL1	+	5	ENST00000372348.6
chr9	130872860	130873037	ABL1	+	6	ENST00000372348.6
chr9	130874868	130875052	ABL1	+	7	ENST00000372348.6
chr9	130878415	130878567	ABL1	+	8	ENST00000372348.6
chr9	130880068	130880157	ABL1	+	9	ENST00000372348.6
chr9	130880500	130880664	ABL1	+	10	ENST00000372348.6
chr9	130883969	130885683	ABL1	+	11	ENST00000372348.6
chr9	133589707	133589842	ABL1	+	1	NM_007313
chr9	133729451	133729624	ABL1	+	2	NM_007313
chr9	133730188	133730483	ABL1	+	3	NM_007313
chr9	133738150	133738422	ABL1	+	4	NM_007313
chr9	133747516	133747600	ABL1	+	5	NM_007313
chr9	133748247	133748424	ABL1	+	6	NM_007313
chr9	133750255	133750439	ABL1	+	7	NM_007313
chr9	133753802	133753954	ABL1	+	8	NM_007313
chr9	133755455	133755544	ABL1	+	9	NM_007313
chr9	133755887	133756051	ABL1	+	10	NM_007313
chr9	133759356	133761070	ABL1	+	11	NM_007313
chr9	133710834	133710912	ABL1	+	1	NM_005157
chr9	133729451	133729624	ABL1	+	2	NM_005157
chr9	133730188	133730483	ABL1	+	3	NM_005157
chr9	133738150	133738422	ABL1	+	4	NM_005157
chr9	133747516	133747600	ABL1	+	5	NM_005157
chr9	133748247	133748424	ABL1	+	6	NM_005157
chr9	133750255	133750439	ABL1	+	7	NM_005157
chr9	133753802	133753954	ABL1	+	8	NM_005157
chr9	133755455	133755544	ABL1	+	9	NM_005157
chr9	133755887	133756051	ABL1	+	10	NM_005157
chr9	133759356	133761070	ABL1	+	11	NM_005157
chr9	134001092	134001136	NUP214	+	1	NM_001318324
chr9	134002911	134003106	NUP214	+	2	NM_001318324
chr9	134003719	134003870	NUP214	+	3	NM_001318324
chr9	134004666	134004864	NUP214	+	4	NM_001318324
chr9	134006153	134006223	NUP214	+	5	NM_001318324
chr9	134007983	134008046	NUP214	+	6	NM_001318324
chr9	134008493	134008596	NUP214	+	7	NM_001318324
chr9	134010285	134010391	NUP214	+	8	NM_001318324
chr9	134011327	134011393	NUP214	+	9	NM_001318324
chr9	134014668	134014794	NUP214	+	10	NM_001318324
chr9	134015936	134016097	NUP214	+	11	NM_001318324
